Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Chrna3,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Hcrtr2,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Tie1,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Plcl1,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Lrit1,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Or6b6,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Vmn1r230,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Or2av9,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Trim60,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Epha6,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Trim31,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Kndc1,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Or4f54,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Or13c7,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Vmn1r27,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
BC061237,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gsdmc,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Or2r3,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gm11983,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gm20749,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gm5850,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gm9343,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Or4k36,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gm45861,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gm6494,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Gm48416,13842.762604830024,9.371436835506914,1.3581721786115684,1.808784229546353e-12,1.7022006954244875e-10,TRUE
Aspa,92.34385717966438,9.370283835690556,1.5165500789733666,1.723621481358535e-10,8.821248509952788e-9,TRUE
Itgal,35.69987156136763,9.362971070450476,3.0633006136727032,2.4290474368218473e-6,2.8490141843243633e-5,TRUE
Ly6i,18.4020774941578,9.357831530347939,3.272415339566174,1.5501886592514305e-5,1.3487194974294323e-4,TRUE
Ptprb,49.84907921403776,9.355722727181584,1.7300413556542849,2.731056073399863e-9,9.164084986789815e-8,TRUE
Nlrp4c,14.553010087210481,9.354675464155578,3.6730193326907914,8.352163804510438e-5,5.377036533871003e-4,TRUE
Lrtm1,29.897069250137413,9.354457263624255,3.0000252295004572,2.6281360546231317e-6,3.03261541331031e-5,TRUE
Mfng,21.545273832021962,9.352396013524697,3.1790108615284063,8.26143753322684e-6,7.942260447787651e-5,TRUE
Gm21833,956.1648684498616,9.347517247947966,1.3185236181496174,9.078258569430509e-13,9.573829307787734e-11,TRUE
Gpr152,24.91009090469566,9.34337608146848,3.0280997356799224,2.7403013640868396e-6,3.145922786546631e-5,TRUE
Wt1,15.927676367062437,9.342641997596292,3.8748652478798724,1.891944169138455e-4,0.0010607514822642554,TRUE
Dpf3,18.355786015438166,9.34250472593701,3.4492688258942485,3.721395794573729e-5,2.7639305777930065e-4,TRUE
Plac9,18.355786015438166,9.34250472593701,3.4492688258942485,3.721395794573729e-5,2.7639305777930065e-4,TRUE
Ces2b,1389.6050541679917,9.34012718329793,1.0876934787629753,5.966389079104281e-18,3.0280667574179037e-15,TRUE
Gm7177,14.071091962103262,9.339699528232538,3.3826398150605694,2.3420983406784075e-5,1.903130676359796e-4,TRUE
Gpr160,17.46493487736383,9.337514413303422,3.9531852128528886,2.531559065218998e-4,0.0013447734493632797,TRUE
Ucp3,23.088413493837724,9.336785043353395,3.280460877871978,1.897813904360088e-5,1.5986391605849273e-4,TRUE
Syt2,41.96708199435752,9.336334740093994,1.920926715964281,6.472257706549877e-8,1.3150180983257845e-6,TRUE
Gm17752,42.08701956111047,9.334849562721967,1.848128251034994,2.1622671411317653e-8,5.225693435030847e-7,TRUE
Gm47355,2129.8722949500484,9.331587982720439,1.2655174733554928,8.47577470153808e-14,1.323579150667751e-11,TRUE
Slc6a1,72.431065220632,9.331282232860142,1.7748089818293789,1.4822727648366828e-9,5.496141069130355e-8,TRUE
Or2ag13,52.66432863487325,9.328126814878656,1.6584355688189452,7.410418827688633e-10,3.070156684716374e-8,TRUE
Gm48415,17584.626438413357,9.325132504523529,1.3896289171567675,6.56934907967449e-12,5.195971199024359e-10,TRUE
Rassf9,16.797736524353926,9.325092735786898,3.7003983684074604,1.1625590505404536e-4,7.074340426058074e-4,TRUE
Smyd1,50.6482696887315,9.324601686098834,1.8163488498573714,1.3681877526117034e-8,3.587774148694694e-7,TRUE
Trim67,48.986700348482685,9.324313908682301,1.8108238713675078,1.239090295317614e-8,3.3098112592360083e-7,TRUE
